Date,Open,High,Low,Close,Adj Close,Volume
2022-02-11,140.679993,143.800003,140.039993,141.440002,141.440002,2551379
2022-02-14,137.960007,140.880005,135.059998,139.500000,139.500000,2760118
2022-02-15,139.000000,143.600006,138.639999,143.399994,143.399994,2214381
2022-02-16,143.020004,144.979996,141.899994,142.539993,142.539993,1637099
2022-02-17,142.460007,143.460007,138.960007,139.500000,139.500000,1826865
2022-02-18,139.380005,139.679993,135.279999,136.339996,136.339996,2053589
2022-02-21,137.720001,138.279999,131.679993,133.580002,133.580002,1875255
2022-02-22,129.000000,133.639999,127.800003,132.039993,132.039993,2664909
2022-02-23,131.899994,134.679993,131.179993,131.539993,131.539993,1739253
2022-02-24,123.239998,126.300003,120.839996,124.180000,124.180000,5173306
2022-02-25,125.239998,129.720001,123.379997,129.720001,129.720001,3418900
2022-02-28,125.900002,127.379997,123.339996,126.660004,126.660004,2992904
2022-03-01,125.000000,126.360001,120.459999,120.459999,120.459999,3010657
2022-03-02,118.279999,125.379997,117.040001,123.800003,123.800003,2987823
2022-03-03,124.339996,125.639999,121.099998,121.620003,121.620003,1956787
2022-03-04,119.519997,120.739998,113.000000,113.220001,113.220001,3624203
2022-03-07,107.900002,116.599998,105.919998,113.779999,113.779999,4550094
2022-03-08,111.379997,118.500000,111.379997,115.500000,115.500000,3811520
2022-03-09,120.260002,127.720001,118.879997,127.720001,127.720001,4704208
2022-03-10,126.599998,127.220001,122.000000,123.080002,123.080002,2759502
2022-03-11,123.739998,129.919998,123.160004,127.279999,127.279999,3258566
2022-03-14,129.679993,132.399994,128.199997,129.160004,129.160004,2310944
2022-03-15,127.500000,129.240005,124.800003,128.360001,128.360001,2142367
2022-03-16,132.619995,136.419998,130.339996,136.240005,136.240005,3115941
2022-03-17,136.300003,138.080002,132.440002,134.539993,134.539993,1998509
2022-03-18,136.020004,136.279999,132.179993,136.039993,136.039993,4267580
2022-03-21,135.600006,136.179993,131.899994,133.080002,133.080002,1705760
2022-03-22,132.779999,134.860001,132.559998,133.199997,133.199997,1626654
2022-03-23,133.080002,134.059998,129.380005,131.000000,131.000000,1620694
2022-03-24,131.080002,131.720001,129.520004,130.119995,130.119995,1723026
2022-03-25,130.179993,130.699997,127.320000,128.380005,128.380005,1379779
2022-03-28,128.399994,132.100006,128.399994,129.199997,129.199997,1708571
2022-03-29,131.240005,135.559998,130.940002,134.460007,134.460007,1730002
2022-03-30,133.020004,133.580002,129.679993,130.020004,130.020004,1594768
2022-03-31,131.059998,131.699997,125.660004,125.660004,125.660004,2432448
2022-04-01,126.360001,127.000000,125.099998,126.699997,126.699997,1442314
2022-04-04,126.440002,126.699997,123.459999,125.720001,125.720001,1484671
2022-04-05,124.419998,125.480003,121.059998,122.000000,122.000000,1884275
2022-04-06,121.019997,121.739998,116.760002,118.000000,118.000000,2246397
2022-04-07,117.980003,118.000000,115.540001,115.959999,115.959999,2195972
2022-04-08,118.099998,118.959999,116.879997,118.099998,118.099998,1593694
2022-04-11,116.779999,118.580002,116.059998,116.199997,116.199997,1590609
2022-04-12,114.639999,117.239998,113.440002,116.639999,116.639999,1916039
2022-04-13,115.320000,116.639999,114.660004,116.279999,116.279999,1560221
2022-04-14,117.300003,117.320000,115.080002,117.000000,117.000000,1954861
2022-04-19,116.059998,117.620003,114.900002,117.120003,117.120003,1296302
2022-04-20,116.739998,120.720001,115.980003,119.760002,119.760002,1666290
2022-04-21,119.760002,119.760002,119.760002,119.760002,119.760002,0
2022-04-22,120.739998,121.699997,118.239998,118.239998,118.239998,1660535
2022-04-25,115.879997,117.699997,114.779999,115.980003,115.980003,1730463
2022-04-26,117.199997,117.680000,112.779999,113.019997,113.019997,2018371
2022-04-27,113.019997,113.019997,113.019997,113.019997,113.019997,0
2022-04-28,115.739998,117.699997,114.639999,116.260002,116.260002,1693228
2022-04-29,117.099998,118.800003,116.760002,117.779999,117.779999,1759425
2022-05-02,116.199997,116.900002,114.379997,115.120003,115.120003,1628285
2022-05-03,115.239998,116.660004,113.040001,114.559998,114.559998,1947417
2022-05-04,114.500000,116.900002,113.779999,115.779999,115.779999,1533708
2022-05-05,118.500000,120.180000,115.940002,116.580002,116.580002,1760697
2022-05-06,116.580002,116.580002,116.580002,116.580002,116.580002,0
2022-05-09,113.599998,114.879997,111.639999,111.699997,111.699997,1493160
2022-05-10,113.720001,116.959999,113.220001,114.720001,114.720001,1684129
2022-05-11,115.160004,116.800003,113.180000,116.800003,116.800003,2070082
2022-05-12,111.000000,115.120003,108.139999,113.900002,113.900002,3124220
2022-05-13,113.900002,113.900002,113.900002,113.900002,113.900002,0
2022-05-16,115.980003,116.919998,112.019997,113.599998,113.599998,1660354
2022-05-17,114.900002,117.419998,114.260002,116.500000,116.500000,1146696
2022-05-18,116.680000,117.000000,113.139999,113.620003,113.620003,1429390
2022-05-19,112.099998,112.459999,109.739998,112.459999,112.459999,1616561
2022-05-20,113.800003,117.320000,113.519997,115.080002,115.080002,2287389
2022-05-23,117.099998,118.339996,115.199997,116.699997,116.699997,1164106
2022-05-24,115.400002,116.339996,113.959999,114.199997,114.199997,1276077
2022-05-25,114.199997,114.199997,114.199997,114.199997,114.199997,0
2022-05-26,115.199997,118.879997,115.019997,118.519997,118.519997,1464625
2022-05-27,118.519997,118.519997,118.519997,118.519997,118.519997,0
2022-05-30,118.519997,118.519997,118.519997,118.519997,118.519997,0
2022-05-31,124.580002,124.720001,122.139999,122.440002,122.440002,2383027
2022-06-01,123.580002,124.000000,121.739998,122.580002,122.580002,1501084
2022-06-02,122.580002,122.580002,122.580002,122.580002,122.580002,0
2022-06-03,126.000000,126.000000,123.919998,124.019997,124.019997,815594
2022-06-06,125.320000,126.239998,124.660004,125.839996,125.839996,883888
2022-06-07,125.139999,125.699997,123.779999,125.000000,125.000000,1088317
2022-06-08,125.419998,125.660004,122.879997,124.160004,124.160004,1011625
2022-06-09,122.980003,124.440002,121.320000,121.680000,121.680000,1409253
2022-06-10,120.800003,121.220001,115.059998,115.099998,115.099998,2280235
2022-06-13,112.019997,113.660004,111.019997,111.599998,111.599998,2006670
2022-06-14,112.419998,112.820000,109.220001,109.220001,109.220001,1853503
2022-06-15,110.559998,110.959999,108.580002,108.980003,108.980003,2012761
2022-06-16,108.599998,108.879997,102.120003,102.300003,102.300003,2583866
2022-06-17,103.019997,107.260002,102.800003,103.620003,103.620003,5348934
2022-06-20,104.599998,104.639999,102.300003,103.540001,103.540001,1426148
2022-06-21,104.300003,105.639999,102.440002,103.139999,103.139999,1530655
2022-06-22,101.080002,102.660004,99.820000,101.540001,101.540001,1714545
2022-06-23,100.300003,101.540001,98.620003,99.260002,99.260002,1883852
2022-06-24,99.489998,103.180000,99.110001,102.620003,102.620003,1889141
2022-06-27,102.980003,106.040001,102.820000,104.139999,104.139999,1508998
2022-06-28,105.239998,106.540001,103.900002,104.139999,104.139999,1528030
2022-06-29,102.519997,103.160004,100.820000,101.400002,101.400002,1657919
2022-06-30,99.260002,99.519997,96.279999,97.089996,97.089996,3579211
2022-07-01,95.220001,97.519997,95.010002,96.000000,96.000000,2296851
2022-07-04,97.070000,98.510002,96.419998,97.320000,97.320000,1339281
2022-07-05,98.000000,99.820000,93.669998,93.739998,93.739998,2400524
2022-07-06,95.190002,97.239998,95.099998,96.050003,96.050003,1679657
2022-07-07,96.589996,98.139999,96.349998,97.709999,97.709999,1461394
2022-07-08,97.730003,101.519997,96.730003,99.839996,99.839996,1739031
2022-07-11,96.900002,98.360001,95.800003,96.800003,96.800003,1562526
2022-07-12,96.800003,96.800003,96.800003,96.800003,96.800003,0
2022-07-13,96.400002,97.650002,94.379997,96.110001,96.110001,1723324
2022-07-14,95.779999,97.760002,94.580002,95.860001,95.860001,1958580
2022-07-15,96.180000,100.620003,96.059998,100.099998,100.099998,2190983
2022-07-18,101.080002,102.339996,100.699997,101.199997,101.199997,1618170
2022-07-19,99.720001,106.540001,99.599998,105.779999,105.779999,2222614
2022-07-20,106.519997,107.559998,104.919998,106.860001,106.860001,1891704
2022-07-21,106.959999,108.239998,105.419998,107.139999,107.139999,1384930
2022-07-22,106.480003,107.040001,104.419998,105.419998,105.419998,1569133
2022-07-25,104.160004,105.959999,103.379997,104.400002,104.400002,1279381
2022-07-26,103.879997,104.099998,102.160004,102.839996,102.839996,1293851
2022-07-27,103.500000,105.160004,103.459999,104.519997,104.519997,1095432
2022-07-28,105.300003,106.599998,104.879997,106.099998,106.099998,1138536
2022-07-29,107.000000,108.959999,106.779999,108.540001,108.540001,1524533
2022-08-01,108.300003,108.519997,106.860001,107.019997,107.019997,1111550
2022-08-02,106.440002,106.800003,105.400002,106.400002,106.400002,1223930
2022-08-03,105.239998,107.639999,104.279999,107.540001,107.540001,1238404
2022-08-04,108.040001,110.440002,107.800003,109.260002,109.260002,961643
2022-08-05,109.120003,110.160004,108.540001,108.639999,108.639999,1181279
2022-08-08,109.599998,110.800003,108.760002,109.400002,109.400002,891536
2022-08-09,108.620003,109.239998,106.260002,106.519997,106.519997,1514535
2022-08-10,106.000000,109.419998,105.540001,109.180000,109.180000,1448253
2022-08-11,108.839996,111.160004,106.800003,109.919998,109.919998,2125667
2022-08-12,109.900002,112.660004,109.680000,111.839996,111.839996,1779207
2022-08-15,111.900002,112.699997,110.959999,112.199997,112.199997,1090284
2022-08-16,111.680000,112.559998,110.720001,112.040001,112.040001,1079902
2022-08-17,111.459999,112.500000,108.239998,108.639999,108.639999,1352544
2022-08-18,108.940002,111.379997,108.940002,110.260002,110.260002,1200216
2022-08-19,109.080002,110.260002,107.699997,108.199997,108.199997,1870517
2022-08-22,107.360001,108.120003,102.860001,103.699997,103.699997,1931875
2022-08-23,102.860001,104.300003,102.500000,103.199997,103.199997,1201366
2022-08-24,104.400002,105.099998,102.500000,104.860001,104.860001,1125416
2022-08-25,105.980003,106.620003,104.400002,105.279999,105.279999,1003647
2022-08-26,105.940002,107.080002,102.440002,102.900002,102.900002,1456141
2022-08-29,102.900002,102.900002,102.900002,102.900002,102.900002,0
2022-08-30,102.339996,106.500000,102.279999,103.739998,103.739998,1288156
2022-08-31,104.239998,104.320000,101.080002,101.080002,101.080002,1921406
2022-09-01,100.320000,100.580002,98.449997,99.620003,99.620003,1604606
2022-09-02,101.180000,104.879997,100.800003,104.879997,104.879997,1928133
2022-09-05,100.400002,102.480003,100.080002,102.059998,102.059998,1580919
2022-09-06,102.220001,104.320000,102.059998,103.519997,103.519997,1457187
2022-09-07,101.440002,105.080002,101.099998,104.459999,104.459999,1590396
2022-09-08,104.860001,105.900002,101.480003,103.120003,103.120003,1676613
2022-09-09,102.760002,105.620003,102.760002,105.000000,105.000000,1394785
2022-09-12,105.699997,108.739998,105.160004,107.580002,107.580002,1342034
2022-09-13,108.440002,108.820000,104.540001,104.559998,104.559998,1427780
2022-09-14,103.620003,104.339996,101.800003,102.720001,102.720001,1553703
2022-09-15,103.080002,103.440002,101.680000,102.019997,102.019997,1518734
2022-09-16,100.639999,101.339996,99.820000,100.139999,100.139999,3818323
2022-09-19,99.980003,101.800003,99.000000,101.000000,101.000000,1239974
2022-09-20,101.000000,101.779999,99.180000,99.370003,99.370003,1725993
2022-09-21,98.470001,100.900002,97.949997,100.900002,100.900002,1576010
2022-09-22,98.000000,101.440002,97.949997,99.059998,99.059998,1556066
2022-09-23,99.260002,99.779999,96.809998,98.629997,98.629997,1935233
2022-09-26,97.570000,100.059998,97.510002,98.250000,98.250000,1367774
2022-09-27,99.879997,100.720001,97.919998,97.919998,97.919998,1437391
2022-09-28,96.040001,99.580002,95.070000,99.459999,99.459999,2055877
2022-09-29,99.300003,99.300003,96.830002,98.260002,98.260002,1854808
2022-09-30,99.379997,101.419998,98.919998,101.199997,101.199997,2017869
2022-10-03,99.040001,101.059998,97.930000,100.919998,100.919998,1410361
2022-10-04,102.400002,106.500000,102.120003,106.320000,106.320000,1873322
2022-10-05,105.379997,106.160004,103.279999,104.239998,104.239998,1342958
2022-10-06,105.080002,105.599998,104.260002,105.139999,105.139999,1384661
2022-10-07,104.980003,105.839996,102.660004,102.660004,102.660004,1553165
2022-10-10,101.519997,105.639999,101.379997,103.879997,103.879997,1366474
2022-10-11,103.339996,104.120003,101.760002,103.099998,103.099998,1465510
2022-10-12,103.059998,104.059998,101.519997,102.440002,102.440002,1424724
2022-10-13,102.440002,105.959999,101.580002,105.239998,105.239998,2395055
2022-10-14,106.699997,107.459999,103.839996,104.160004,104.160004,1819480
2022-10-17,104.180000,107.620003,103.419998,107.019997,107.019997,1102005
2022-10-18,108.620003,110.180000,108.059998,108.320000,108.320000,1516608
2022-10-19,109.000000,109.839996,107.739998,107.980003,107.980003,1059909
2022-10-20,107.599998,108.120003,106.779999,107.900002,107.900002,1160256
2022-10-21,106.599998,107.660004,104.940002,106.839996,106.839996,1798159
2022-10-24,108.519997,110.919998,107.099998,109.839996,109.839996,1351186
2022-10-25,111.199997,111.779999,108.400002,111.239998,111.239998,1279041
2022-10-26,111.279999,112.459999,110.860001,112.360001,112.360001,1126686
2022-10-27,111.639999,112.760002,110.260002,112.199997,112.199997,1371811
2022-10-28,111.000000,112.599998,109.779999,111.440002,111.440002,1205247
2022-10-31,112.180000,112.180000,110.599998,110.639999,110.639999,973961
2022-11-01,111.540001,113.760002,111.419998,112.300003,112.300003,1192887
2022-11-02,112.800003,112.919998,110.320000,110.320000,110.320000,1345903
2022-11-03,109.000000,109.720001,106.900002,108.099998,108.099998,1198964
2022-11-04,108.860001,113.720001,108.860001,113.040001,113.040001,1564941
2022-11-07,112.339996,114.559998,112.220001,114.559998,114.559998,1213440
2022-11-08,114.419998,116.860001,113.480003,116.540001,116.540001,949522
2022-11-09,116.279999,117.599998,115.339996,115.760002,115.760002,1142640
2022-11-10,115.760002,122.180000,114.959999,120.699997,120.699997,2572164
2022-11-11,121.400002,123.139999,121.059998,122.599998,122.599998,1821428
2022-11-14,123.000000,124.040001,121.180000,122.860001,122.860001,1596701
2022-11-15,123.940002,124.000000,120.720001,123.120003,123.120003,1800227
2022-11-16,123.239998,123.300003,120.940002,121.120003,121.120003,1633670
2022-11-17,127.099998,131.839996,127.099998,129.580002,129.580002,3820919
2022-11-18,130.539993,132.899994,129.559998,132.500000,132.500000,3343699
2022-11-21,131.600006,131.880005,127.400002,129.100006,129.100006,1709757
2022-11-22,129.000000,131.259995,128.139999,130.679993,130.679993,1296715
2022-11-23,130.880005,131.559998,129.979996,130.679993,130.679993,1193916
2022-11-24,130.500000,132.000000,130.199997,130.960007,130.960007,635109
2022-11-25,130.919998,132.199997,130.259995,132.059998,132.059998,1222111
2022-11-28,131.119995,133.240005,131.039993,131.539993,131.539993,1611157
2022-11-29,131.800003,133.479996,131.479996,133.080002,133.080002,1366675
2022-11-30,133.500000,134.860001,130.559998,131.220001,131.220001,2568502
2022-12-01,132.960007,134.119995,131.800003,133.660004,133.660004,1388906
2022-12-02,133.619995,134.940002,132.240005,134.699997,134.699997,1488241
2022-12-05,134.100006,135.779999,133.839996,135.440002,135.440002,1233170
2022-12-06,134.940002,135.300003,133.460007,133.759995,133.759995,1340594
2022-12-07,132.800003,134.059998,131.820007,132.899994,132.899994,1434717
2022-12-08,133.100006,133.419998,131.800003,132.000000,132.000000,1089630
2022-12-09,132.460007,133.440002,131.419998,133.440002,133.440002,1274430
2022-12-12,131.979996,134.300003,131.440002,134.300003,134.300003,1376947
2022-12-13,134.660004,137.039993,134.479996,134.860001,134.860001,1890766
2022-12-14,134.339996,135.179993,132.600006,133.020004,133.020004,1605669
2022-12-15,131.880005,132.119995,126.360001,127.519997,127.519997,2567796
2022-12-16,127.800003,128.699997,126.080002,127.080002,127.080002,3466192
2022-12-19,127.320000,128.199997,126.760002,128.020004,128.020004,1108827
2022-12-20,126.760002,128.020004,125.900002,127.779999,127.779999,1063824
2022-12-21,128.059998,129.960007,127.739998,129.899994,129.899994,863572
2022-12-22,129.979996,130.919998,128.039993,128.559998,128.559998,834797
2022-12-23,128.779999,129.759995,127.940002,128.539993,128.539993,569670
2022-12-27,129.779999,130.000000,128.880005,129.520004,129.520004,406724
2022-12-28,130.039993,130.080002,128.199997,128.419998,128.419998,544622
2022-12-29,127.900002,130.460007,127.800003,130.440002,130.440002,637451
2022-12-30,129.259995,130.339996,129.000000,129.639999,129.639999,579335
2023-01-02,129.839996,130.500000,129.399994,130.139999,130.139999,253577
